learnerID,learnerProfile,testID,theta,realScore,Timestamp
A090000136,F;S01;9,A090000016,1.1556548278,0.7970781438,2021-01-08 06:08:25.336946
A090000291,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000483,M;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000313,M;S01;9,A090000016,-0.5697748009,0.2456073987,2021-01-08 06:08:25.336946
A090000733,F;S01;9,A090000016,-0.5503456153,0.2466178657,2021-01-08 06:08:25.336946
A090000521,M;S01;9,A090000016,-0.1653450465,0.2740176344,2021-01-08 06:08:25.336946
A090000110,M;S01;9,A090000016,0.5919673398,0.4417054519,2021-01-08 06:08:25.336946
A090000067,M;S01;9,A090000016,1.0402806284,0.7296807589,2021-01-08 06:08:25.336946
A090000683,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000189,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000766,F;S01;9,A090000016,1.353869354,0.8833353617,2021-01-08 06:08:25.336946
A090000435,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000607,M;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000038,F;S01;9,A090000016,0.4966296386,0.406616658,2021-01-08 06:08:25.336946
A090000532,F;S01;9,A090000016,-0.5754672474,0.2453162171,2021-01-08 06:08:25.336946
A090000698,M;S01;9,A090000016,-0.5738766617,0.2453973602,2021-01-08 06:08:25.336946
A090000397,F;S01;9,A090000016,1.161563681,0.80020709,2021-01-08 06:08:25.336946
A090000221,M;S01;9,A090000016,-0.2082993588,0.2700174312,2021-01-08 06:08:25.336946
A090000404,F;S01;9,A090000016,-0.153279713,0.2752016688,2021-01-08 06:08:25.336946
A090000216,M;S01;9,A090000016,-0.5697748009,0.2456073987,2021-01-08 06:08:25.336946
A090000763,F;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000744,F;S01;9,A090000016,0.9242316987,0.6504715404,2021-01-08 06:08:25.336946
A090000704,F;S01;9,A090000016,-0.226871685,0.2683845542,2021-01-08 06:08:25.336946
A090000151,F;S01;9,A090000016,-0.056688076,0.2857919132,2021-01-08 06:08:25.336946
A090000424,M;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000142,F;S01;9,A090000016,0.2153567553,0.3304663701,2021-01-08 06:08:25.336946
A090000030,F;S01;9,A090000016,-0.0223331559,0.2901047306,2021-01-08 06:08:25.336946
A090000086,F;S01;9,A090000016,-0.2013262818,0.270645042,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000016,-0.0664507772,0.2846228646,2021-01-08 06:08:25.336946
A090000040,F;S01;9,A090000016,-0.5553221179,0.2463565694,2021-01-08 06:08:25.336946
A090000257,M;S01;9,A090000016,1.3938113257,0.8961127271,2021-01-08 06:08:25.336946
A090000155,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000111,F;S01;9,A090000016,0.9142214484,0.6431568563,2021-01-08 06:08:25.336946
A090000551,M;S01;9,A090000016,-0.5738829272,0.2453970403,2021-01-08 06:08:25.336946
A090000594,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000484,F;S01;9,A090000016,1.161563681,0.80020709,2021-01-08 06:08:25.336946
A090000468,F;S01;9,A090000016,0.1216268276,0.3121119795,2021-01-08 06:08:25.336946
A090000659,M;S01;9,A090000016,-0.078019228,0.2832683719,2021-01-08 06:08:25.336946
A090000072,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000105,F;S01;9,A090000016,0.884431605,0.6210829169,2021-01-08 06:08:25.336946
A090000469,M;S01;9,A090000016,-0.0765214568,0.2834418909,2021-01-08 06:08:25.336946
A090000370,M;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000612,F;S01;9,A090000016,-0.5740549062,0.2453882588,2021-01-08 06:08:25.336946
A090000215,F;S01;9,A090000016,1.353869354,0.8833353617,2021-01-08 06:08:25.336946
A090000696,F;S01;9,A090000016,-0.5553301429,0.2463561495,2021-01-08 06:08:25.336946
A090000170,M;S01;9,A090000016,0.4154609695,0.3812596806,2021-01-08 06:08:25.336946
A090000480,F;S01;9,A090000016,0.9281934958,0.6533490117,2021-01-08 06:08:25.336946
A090000058,M;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000036,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000042,M;S01;9,A090000016,-0.5536616605,0.2464435617,2021-01-08 06:08:25.336946
A090000536,F;S01;9,A090000016,0.5456703933,0.4237543239,2021-01-08 06:08:25.336946
A090000584,F;S01;9,A090000016,1.2638488115,0.8489876913,2021-01-08 06:08:25.336946
A090000662,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000272,M;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000426,M;S01;9,A090000016,0.3186875328,0.3547286844,2021-01-08 06:08:25.336946
A090000443,F;S01;9,A090000016,0.5022650869,0.4085052341,2021-01-08 06:08:25.336946
A090000502,F;S01;9,A090000016,0.8000481576,0.558516856,2021-01-08 06:08:25.336946
A090000668,M;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000595,M;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000477,M;S01;9,A090000016,-0.226871685,0.2683845542,2021-01-08 06:08:25.336946
A090000391,M;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000760,M;S01;9,A090000016,0.7382255556,0.5166431505,2021-01-08 06:08:25.336946
A090000572,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000294,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000629,M;S01;9,A090000016,0.5340498949,0.4195401422,2021-01-08 06:08:25.336946
A090000708,F;S01;9,A090000016,-0.5738829272,0.2453970403,2021-01-08 06:08:25.336946
A090000482,M;S01;9,A090000016,-0.5534482885,0.2464547542,2021-01-08 06:08:25.336946
A090000372,M;S01;9,A090000016,-0.077362191,0.2833444236,2021-01-08 06:08:25.336946
A090000285,F;S01;9,A090000016,0.14071288,0.3155734489,2021-01-08 06:08:25.336946
A090000143,M;S01;9,A090000016,-0.2108402544,0.2697907426,2021-01-08 06:08:25.336946
A090000709,F;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000018,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000478,F;S01;9,A090000016,1.1556548278,0.7970781438,2021-01-08 06:08:25.336946
A090000347,F;S01;9,A090000016,-0.5754672474,0.2453162171,2021-01-08 06:08:25.336946
A090000614,M;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000384,M;S01;9,A090000016,1.1775564065,0.8085097296,2021-01-08 06:08:25.336946
A090000664,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000719,M;S01;9,A090000016,0.5322699095,0.4189036774,2021-01-08 06:08:25.336946
A090000017,M;S01;9,A090000016,-0.2105399121,0.2698174826,2021-01-08 06:08:25.336946
A090000305,F;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000137,M;S01;9,A090000016,1.1775564065,0.8085097296,2021-01-08 06:08:25.336946
A090000344,F;S01;9,A090000016,0.9242316987,0.6504715404,2021-01-08 06:08:25.336946
A090000569,M;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000529,M;S01;9,A090000016,0.4296417078,0.3854663303,2021-01-08 06:08:25.336946
A090000266,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000568,F;S01;9,A090000016,-0.0866222012,0.2822821494,2021-01-08 06:08:25.336946
A090000663,F;S01;9,A090000016,-0.5697748009,0.2456073987,2021-01-08 06:08:25.336946
A090000386,F;S01;9,A090000016,-0.5522790646,0.2465161429,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000007,F;S01;9,A090000016,0.8000481576,0.558516856,2021-01-08 06:08:25.336946
A090000475,F;S01;9,A090000016,1.1369964074,0.7869839074,2021-01-08 06:08:25.336946
A090000267,F;S01;9,A090000016,0.8633690218,0.6053115308,2021-01-08 06:08:25.336946
A090000222,M;S01;9,A090000016,0.4154609695,0.3812596806,2021-01-08 06:08:25.336946
A090000466,M;S01;9,A090000016,0.4147362122,0.381046991,2021-01-08 06:08:25.336946
A090000670,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000057,F;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000580,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000512,F;S01;9,A090000016,0.8000481576,0.558516856,2021-01-08 06:08:25.336946
A090000156,F;S01;9,A090000016,-0.5714316486,0.2455224225,2021-01-08 06:08:25.336946
A090000333,F;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000293,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000661,F;S01;9,A090000016,1.0306617324,0.7235408026,2021-01-08 06:08:25.336946
A090000690,M;S01;9,A090000016,-0.5738829272,0.2453970403,2021-01-08 06:08:25.336946
A090000337,M;S01;9,A090000016,0.4154609695,0.3812596806,2021-01-08 06:08:25.336946
A090000190,F;S01;9,A090000016,0.9446254147,0.6651677535,2021-01-08 06:08:25.336946
A090000026,M;S01;9,A090000016,1.1519973234,0.7951249381,2021-01-08 06:08:25.336946
A090000602,M;S01;9,A090000016,-0.0692139189,0.2842963415,2021-01-08 06:08:25.336946
A090000570,F;S01;9,A090000016,-0.5714316486,0.2455224225,2021-01-08 06:08:25.336946
A090000381,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000620,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000537,F;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000581,F;S01;9,A090000016,-0.5505576793,0.2466066958,2021-01-08 06:08:25.336946
A090000563,F;S01;9,A090000016,0.4154609695,0.3812596806,2021-01-08 06:08:25.336946
A090000210,M;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000389,M;S01;9,A090000016,0.1216268276,0.3121119795,2021-01-08 06:08:25.336946
A090000069,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000119,M;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000459,M;S01;9,A090000016,0.0066025327,0.2939934661,2021-01-08 06:08:25.336946
A090000643,M;S01;9,A090000016,-0.1648577838,0.2740649162,2021-01-08 06:08:25.336946
A090000288,F;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000022,F;S01;9,A090000016,1.2638488115,0.8489876913,2021-01-08 06:08:25.336946
A090000123,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000481,M;S01;9,A090000016,0.8000481576,0.558516856,2021-01-08 06:08:25.336946
A090000425,F;S01;9,A090000016,-0.078019228,0.2832683719,2021-01-08 06:08:25.336946
A090000338,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000145,M;S01;9,A090000016,0.9446254147,0.6651677535,2021-01-08 06:08:25.336946
A090000235,M;S01;9,A090000016,0.8266787062,0.5779331341,2021-01-08 06:08:25.336946
A090000518,F;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000050,M;S01;9,A090000016,0.8136637803,0.568371879,2021-01-08 06:08:25.336946
A090000106,M;S01;9,A090000016,0.4193427737,0.3824026305,2021-01-08 06:08:25.336946
A090000243,M;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000669,M;S01;9,A090000016,-0.5522790646,0.2465161429,2021-01-08 06:08:25.336946
A090000191,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000198,M;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000087,F;S01;9,A090000016,0.4748206043,0.3994796842,2021-01-08 06:08:25.336946
A090000687,F;S01;9,A090000016,0.1805954482,0.3232583084,2021-01-08 06:08:25.336946
A090000407,M;S01;9,A090000016,-0.078019228,0.2832683719,2021-01-08 06:08:25.336946
A090000728,M;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000603,F;S01;9,A090000016,0.1216268276,0.3121119795,2021-01-08 06:08:25.336946
A090000748,F;S01;9,A090000016,0.5942417821,0.4426417981,2021-01-08 06:08:25.336946
A090000427,M;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000046,F;S01;9,A090000016,1.0660173966,0.7457220517,2021-01-08 06:08:25.336946
A090000576,M;S01;9,A090000016,0.884431605,0.6210829169,2021-01-08 06:08:25.336946
A090000654,F;S01;9,A090000016,1.047917418,0.7344995211,2021-01-08 06:08:25.336946
A090000641,F;S01;9,A090000016,-0.2108402544,0.2697907426,2021-01-08 06:08:25.336946
A090000710,F;S01;9,A090000016,-0.5503456153,0.2466178657,2021-01-08 06:08:25.336946
A090000530,M;S01;9,A090000016,0.4966296386,0.406616658,2021-01-08 06:08:25.336946
A090000127,F;S01;9,A090000016,-0.077362191,0.2833444236,2021-01-08 06:08:25.336946
A090000174,F;S01;9,A090000016,1.5696899953,0.9373745959,2021-01-08 06:08:25.336946
A090000188,M;S01;9,A090000016,-0.226871685,0.2683845542,2021-01-08 06:08:25.336946
A090000184,M;S01;9,A090000016,-0.078019228,0.2832683719,2021-01-08 06:08:25.336946
A090000677,M;S01;9,A090000016,-0.5754672474,0.2453162171,2021-01-08 06:08:25.336946
A090000201,F;S01;9,A090000016,0.8608863864,0.6034501384,2021-01-08 06:08:25.336946
A090000729,M;S01;9,A090000016,0.5340498949,0.4195401422,2021-01-08 06:08:25.336946
A090000367,F;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000621,M;S01;9,A090000016,0.8000481576,0.558516856,2021-01-08 06:08:25.336946
A090000451,F;S01;9,A090000016,-0.1389963081,0.2766400516,2021-01-08 06:08:25.336946
A090000327,F;S01;9,A090000016,-0.5728811279,0.2454482333,2021-01-08 06:08:25.336946
A090000436,M;S01;9,A090000016,-0.5553301429,0.2463561495,2021-01-08 06:08:25.336946
A090000739,F;S01;9,A090000016,1.1519973234,0.7951249381,2021-01-08 06:08:25.336946
A090000047,M;S01;9,A090000016,0.2626868867,0.3410543919,2021-01-08 06:08:25.336946
A090000438,M;S01;9,A090000016,1.1369964074,0.7869839074,2021-01-08 06:08:25.336946
A090000516,M;S01;9,A090000016,-0.2185639496,0.2691081274,2021-01-08 06:08:25.336946
A090000065,F;S01;9,A090000016,1.353869354,0.8833353617,2021-01-08 06:08:25.336946
A090000631,M;S01;9,A090000016,0.4193427737,0.3824026305,2021-01-08 06:08:25.336946
A090000742,F;S01;9,A090000016,0.9741325476,0.6858761152,2021-01-08 06:08:25.336946
A090000096,M;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000081,F;S01;9,A090000016,-0.5714316486,0.2455224225,2021-01-08 06:08:25.336946
A090000278,M;S01;9,A090000016,-0.5712548117,0.2455314832,2021-01-08 06:08:25.336946
A090000590,F;S01;9,A090000016,-0.572887489,0.245447908,2021-01-08 06:08:25.336946
A090000175,M;S01;9,A090000016,-0.036036149,0.2883463381,2021-01-08 06:08:25.336946
A090000004,M;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000315,F;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000115,F;S01;9,A090000016,-0.0079771201,0.2920035714,2021-01-08 06:08:25.336946
A090000712,F;S01;9,A090000016,-0.2173016618,0.2692190286,2021-01-08 06:08:25.336946
A090000685,F;S01;9,A090000016,-0.5553301429,0.2463561495,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000016,-0.5754733623,0.2453159055,2021-01-08 06:08:25.336946
A090000520,M;S01;9,A090000016,-0.0872008642,0.2822164452,2021-01-08 06:08:25.336946
A090000550,F;S01;9,A090000016,1.353869354,0.8833353617,2021-01-08 06:08:25.336946
A090000524,M;S01;9,A090000016,-0.5485896711,0.2467104764,2021-01-08 06:08:25.336946
A090000534,M;S01;9,A090000016,0.1216268276,0.3121119795,2021-01-08 06:08:25.336946
A090000465,M;S01;9,A090000016,-0.5740549062,0.2453882588,2021-01-08 06:08:25.336946
A090000203,M;S01;9,A090000017,0.5850054778,0.4479991293,2021-01-08 06:08:25.336946
A090000712,F;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000643,M;S01;9,A090000017,0.2641025478,0.3193971472,2021-01-08 06:08:25.336946
A090000584,F;S01;9,A090000017,1.2059833638,0.7720444229,2021-01-08 06:08:25.336946
A090000222,M;S01;9,A090000017,-0.4406044449,0.1910689304,2021-01-08 06:08:25.336946
A090000278,M;S01;9,A090000017,-0.1122688797,0.232909793,2021-01-08 06:08:25.336946
A090000315,F;S01;9,A090000017,-0.4406044449,0.1910689304,2021-01-08 06:08:25.336946
A090000551,M;S01;9,A090000017,-0.5566139485,0.1809530736,2021-01-08 06:08:25.336946
A090000424,M;S01;9,A090000017,0.2135716874,0.3043880047,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000017,-0.015917772,0.2501640409,2021-01-08 06:08:25.336946
A090000311,M;S01;9,A090000017,-0.015917772,0.2501640409,2021-01-08 06:08:25.336946
A090000127,F;S01;9,A090000017,-0.3290948856,0.2028175464,2021-01-08 06:08:25.336946
A090000308,F;S01;9,A090000017,0.8025109161,0.5654111678,2021-01-08 06:08:25.336946
A090000381,M;S01;9,A090000017,0.4600994773,0.3907431524,2021-01-08 06:08:25.336946
A090000154,F;S01;9,A090000017,-0.3290948856,0.2028175464,2021-01-08 06:08:25.336946
A090000722,M;S01;9,A090000017,-0.0146061281,0.2504185147,2021-01-08 06:08:25.336946
A090000191,F;S01;9,A090000017,1.5545444629,0.8769910366,2021-01-08 06:08:25.336946
A090000669,M;S01;9,A090000017,-0.4864957812,0.186831648,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000685,F;S01;9,A090000017,-0.3290948856,0.2028175464,2021-01-08 06:08:25.336946
A090000485,F;S01;9,A090000017,1.2675936009,0.7956305418,2021-01-08 06:08:25.336946
A090000730,F;S01;9,A090000017,-0.4406044449,0.1910689304,2021-01-08 06:08:25.336946
A090000172,M;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000342,M;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000223,F;S01;9,A090000017,0.3278344473,0.3402076848,2021-01-08 06:08:25.336946
A090000597,F;S01;9,A090000017,0.7011966053,0.5086800617,2021-01-08 06:08:25.336946
A090000466,M;S01;9,A090000017,-0.4864957812,0.186831648,2021-01-08 06:08:25.336946
A090000480,F;S01;9,A090000017,-0.2767730383,0.2091242818,2021-01-08 06:08:25.336946
A090000359,M;S01;9,A090000017,1.5545444629,0.8769910366,2021-01-08 06:08:25.336946
A090000385,F;S01;9,A090000017,0.5247737856,0.4192509777,2021-01-08 06:08:25.336946
A090000548,F;S01;9,A090000017,-0.4406044449,0.1910689304,2021-01-08 06:08:25.336946
A090000578,M;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000435,F;S01;9,A090000017,1.5545444629,0.8769910366,2021-01-08 06:08:25.336946
A090000064,M;S01;9,A090000017,-0.3290948856,0.2028175464,2021-01-08 06:08:25.336946
A090000225,F;S01;9,A090000017,0.7011966053,0.5086800617,2021-01-08 06:08:25.336946
A090000512,F;S01;9,A090000017,-0.0146061281,0.2504185147,2021-01-08 06:08:25.336946
A090000461,M;S01;9,A090000017,0.7814995981,0.5534828606,2021-01-08 06:08:25.336946
A090000481,M;S01;9,A090000017,-0.015917772,0.2501640409,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000661,F;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000104,F;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000503,M;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000113,M;S01;9,A090000017,1.0482976741,0.7004253232,2021-01-08 06:08:25.336946
A090000612,F;S01;9,A090000017,-0.10687529,0.2338045106,2021-01-08 06:08:25.336946
A090000563,F;S01;9,A090000017,-0.5566139485,0.1809530736,2021-01-08 06:08:25.336946
A090000017,M;S01;9,A090000017,0.1605877113,0.2899553656,2021-01-08 06:08:25.336946
A090000118,M;S01;9,A090000017,-0.4864957812,0.186831648,2021-01-08 06:08:25.336946
A090000142,F;S01;9,A090000017,0.2135716874,0.3043880047,2021-01-08 06:08:25.336946
A090000036,M;S01;9,A090000017,1.2059833638,0.7720444229,2021-01-08 06:08:25.336946
A090000425,F;S01;9,A090000017,-0.2767730383,0.2091242818,2021-01-08 06:08:25.336946
A090000221,M;S01;9,A090000017,-0.3290948856,0.2028175464,2021-01-08 06:08:25.336946
A090000040,F;S01;9,A090000017,-0.4406044449,0.1910689304,2021-01-08 06:08:25.336946
A090000537,F;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000552,M;S01;9,A090000017,0.4163071682,0.3728669637,2021-01-08 06:08:25.336946
A090000183,M;S01;9,A090000017,0.2135716874,0.3043880047,2021-01-08 06:08:25.336946
A090000580,M;S01;9,A090000017,1.5545444629,0.8769910366,2021-01-08 06:08:25.336946
A090000654,F;S01;9,A090000017,0.7712852514,0.5477048316,2021-01-08 06:08:25.336946
A090000100,M;S01;9,A090000017,0.2135716874,0.3043880047,2021-01-08 06:08:25.336946
A090000293,M;S01;9,A090000017,0.9548256581,0.6512268717,2021-01-08 06:08:25.336946
A090000421,M;S01;9,A090000017,-0.10687529,0.2338045106,2021-01-08 06:08:25.336946
A090000607,M;S01;9,A090000017,-0.5690075882,0.1799839071,2021-01-08 06:08:25.336946
A090000215,F;S01;9,A090000017,0.1219186464,0.2802037394,2021-01-08 06:08:25.336946
A090000197,F;S01;9,A090000017,0.7615376057,0.5422071745,2021-01-08 06:08:25.336946
A090000418,F;S01;9,A090000017,0.3278344473,0.3402076848,2021-01-08 06:08:25.336946
